Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1746226447.56,0,0,57.5,0.0,1.0,1.0,23.346699218749997,49.377582416843,1006.0475723358263,60.138444215601986,215101.5
1746226449.54,0,0,60.5,0.0,1.0,1.0,23.3878125,49.623094467103876,1006.0461324965493,60.15050133592548,212733.0
1746226451.59,0,0,48.5,0.0,1.0,1.0,23.4247265625,49.850129387891926,1006.0526556096122,60.095877527248426,212209.0
1746226453.5,0,0,52.5,0.0,1.0,1.0,23.4247265625,49.850129387891926,1006.0526556096122,60.095877527248426,212209.0
1746226455.55,0,0,52.5,0.0,1.0,1.0,23.47248046875,50.158181019609856,1006.0737918719062,59.918886419541614,213315.0
1746226457.55,0,0,58.5,0.0,1.0,1.0,23.52580078125,50.04588839560749,1006.0731974541444,59.92386397005586,217181.5
1746226459.55,0,0,47.0,0.0,1.0,1.0,23.58439453125,49.80628544719691,1006.1174239279237,59.55353093651474,219370.0
1746226461.57,0,0,57.0,0.0,1.0,2.0,23.6477734375,49.51576950193133,1006.1725158454999,59.09223078570359,219716.5
1746226463.52,0,0,57.0,0.0,1.0,2.0,23.70431640625,49.03669211886255,1006.1554168084374,59.23540432319639,218750.0
1746226465.56,0,0,59.0,0.0,1.0,2.0,23.7298046875,48.524410725527574,1006.089369700301,59.78844318930739,221677.5
1746226467.56,0,0,42.0,0.0,1.0,2.0,23.73654296875,48.24093654661292,1006.0399505185262,60.20226959400094,222109.0
1746226469.57,0,0,41.0,0.0,1.0,2.0,23.734296875,47.9568106625285,1005.9910361344532,60.61188470820769,224183.0
1746226471.54,0,0,38.5,0.0,1.0,2.0,23.746601562499997,47.68395211207018,1005.95129814221,60.944667263098644,224475.5
1746226473.54,0,0,38.5,0.0,1.0,2.0,23.759296874999997,47.456686581513026,1005.9377140524948,61.05842857384839,221749.5
1746226475.54,0,0,47.0,0.0,1.0,2.0,23.774531250000003,47.28711562745355,1005.9429821557442,61.014310137470616,218345.5
1746226477.57,0,0,39.5,0.0,1.0,2.0,23.79337890625,47.15418186641174,1005.957082164106,60.8962286291674,217518.5
1746226479.56,0,0,42.0,0.0,1.0,2.0,23.81369140625,47.10258421907058,1005.967784301296,60.80660371092576,216367.5
1746226481.56,0,0,51.0,0.0,1.0,2.0,23.83283203125,47.092892822471676,1005.9772962808044,60.7269464290237,213776.5
1746226483.54,0,0,51.0,0.0,1.0,2.0,23.856171875,47.143777908214204,1005.97202798593,60.7710652469721,212924.0
1746226485.56,0,0,36.0,0.0,1.0,2.0,23.87912109375,47.19463298792532,1005.972023150558,60.77110574314556,212339.5
1746226487.57,0,0,42.5,0.0,1.0,2.0,23.90421875,47.224728814018704,1005.9740538062688,60.75410024859346,213643.0
1746226489.56,0,0,28.5,0.0,1.0,2.0,23.9294140625,47.242820806670736,1005.9762516047932,60.73569493702034,213708.5
1746226491.52,0,0,28.5,0.0,1.0,2.0,23.9544140625,47.27893065749889,1005.9721607108972,60.76995377682034,213518.0
1746226493.56,0,0,24.5,0.0,1.0,2.0,23.97736328125,47.32983975766334,1005.963650793497,60.84121963627051,210794.5
1746226495.54,0,0,32.0,0.0,1.0,2.0,24.00138671875,47.42301886409335,1005.9629527461219,60.84706540965459,209777.5
1746226497.58,0,0,30.0,0.0,1.0,2.0,24.0284375,47.4835082352062,1005.9598704262253,60.87287829886377,209524.0
1746226499.54,0,0,37.0,0.0,1.0,2.0,24.05353515625,47.54077312650756,1005.9550875042423,60.91293295774386,209717.5
1746226501.51,0,0,37.0,0.0,0.5,2.0,24.05353515625,47.54077312650756,1005.9550875042423,60.91293295774386,209717.5
1746226503.53,0,0,41.5,0.0,0.5,2.0,24.07921875,47.56499823339995,1005.9453727509401,60.99428982436397,211114.0
1746226505.57,0,0,40.0,0.0,0.0,2.0,24.1048046875,47.592229541410816,1005.9363341810914,61.06998454311867,210221.0
1746226507.54,0,0,29.0,0.0,0.0,2.0,24.13009765625,47.604367474486,1005.9454761465083,60.99342394906933,209777.0
1746226509.56,0,0,29.0,0.0,0.0,2.0,24.14171875,47.5967537684344,1005.9571854884193,60.89536332968247,210225.0
1746226511.56,0,0,34.0,0.0,0.0,2.0,24.1489453125,47.49825055817454,1005.9629530921511,60.84706251136011,211631.0
