Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:44:24.319320,1,3,4,23.7618359375,188150,38.86199111346947,1009.2226794979921,33.584281116394955
2025-02-21 15:44:25.331327,1,3,4,23.7352734375,190746,38.52626798823472,1009.1960982833466,33.80630506722343
2025-02-21 15:44:26.343159,1,3,4,23.7106640625,191960,38.20313096463255,1009.1660269764275,34.05748629412777
2025-02-21 15:44:27.355860,1,3,4,23.68390625,193866,37.85141118862674,1009.1425223141225,34.2538215191672
2025-02-21 15:44:28.368671,1,2,4,23.658125,195006,37.5353913962378,1009.127506523942,34.37925085168254
2025-02-21 15:44:29.381385,2,3,5,23.6344921875,195927,37.20289571287155,1009.117862527236,34.45980951841945
2025-02-21 15:44:30.394138,2,3,5,23.6110546875,195811,36.90579505880801,1009.1068445829198,34.551845869004445
2025-02-21 15:44:31.406767,1,3,3,23.5899609375,198863,36.6498623531582,1009.1032375575314,34.58197666215499
2025-02-21 15:44:32.418428,1,3,3,23.5704296875,198625,36.394525301320094,1009.095474488489,34.646824693238564
2025-02-21 15:44:33.430082,1,3,3,23.5505078125,200062,36.16831612459492,1009.0955704880035,34.646022768305244
2025-02-21 15:44:34.442439,1,3,3,23.5317578125,199580,35.96551961599616,1009.0959601680044,34.64276760549537
2025-02-21 15:44:35.453979,1,3,3,23.5067578125,200910,35.796782751976295,1009.0907928198413,34.68593274550007
2025-02-21 15:44:36.464787,1,3,3,23.476484375,201888,35.67354150612598,1009.0919661179138,34.67613165311637
2025-02-21 15:44:37.476466,1,3,3,23.4409375,203248,35.515578857927146,1009.0858357266853,34.72734170082598
2025-02-21 15:44:38.488356,1,3,3,23.397578125,203872,35.41991411897338,1009.0919354241782,34.67638805173115
2025-02-21 15:44:39.500458,1,3,3,23.3469921875,205260,35.3179192547379,1009.1010291661618,34.600424200396844
2025-02-21 15:44:40.512082,0,1,1,23.2829296875,206024,35.26609804268885,1009.1041416250948,34.57442464924927
2025-02-21 15:44:41.523586,0,1,1,23.2157421875,207312,35.19118397502393,1009.1036022465247,34.57893027857764
2025-02-21 15:44:42.534587,0,1,1,23.15734375,207831,35.048748295397594,1009.0993069757188,34.61481033892265
2025-02-21 15:44:43.545581,1,2,2,23.096796875,208353,34.94613571760735,1009.0913273076698,34.681467924456996
2025-02-21 15:44:44.556695,1,2,2,23.0221875,209670,34.8935123679735,1009.0916872170861,34.67846143773037
2025-02-21 15:44:45.567686,1,2,2,22.945625,210068,34.89195902731594,1009.1040201151513,34.575439666721714
2025-02-21 15:44:46.578941,1,1,1,22.8743359375,210201,35.01617152351446,1009.0963719096701,34.63932815332412
2025-02-21 15:44:47.591641,1,1,1,22.8065625,211811,35.09520079414068,1009.110041435471,34.52514147143837
