Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1746058171.24,0,0,63.5,0.0,1.0,1.0,22.1454296875,53.99708401563689,1004.5955770647652,72.30443674403381,8273.0
1746058173.23,0,0,29.0,0.0,1.0,1.0,22.2005078125,53.805259984110506,1004.5973872819712,72.28926039334793,10041.0
1746058175.28,0,0,29.0,0.0,1.0,1.0,22.24845703125,53.63441842002196,1004.6020304386958,72.25033363617437,12341.0
1746058177.22,0,0,42.5,0.0,1.0,1.0,22.286152343749997,53.48719916216747,1004.6074633022143,72.20478641415517,14016.5
1746058179.24,0,0,57.5,0.0,1.0,1.0,22.31193359375,53.33231153671858,1004.6031772318759,72.24071937225449,15936.5
1746058181.2,0,0,57.5,0.0,1.0,1.0,22.33029296875,53.170367909266524,1004.602074357774,72.24996543536795,17580.5
1746058183.25,0,0,45.0,0.0,1.0,1.0,22.35470703125,53.05271657630692,1004.6021827516631,72.24905671156546,19570.5
