Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:31:12.736562,0,1,1,24.1175,184426,36.25276743871378,1009.9937875799142,27.14553458748883
2025-02-21 15:31:13.749238,0,1,1,24.119453125,184024,36.25871413037276,1009.9868810423784,27.203186454169952
2025-02-21 15:31:14.761995,0,1,1,24.1216015625,184628,36.235910352333825,1009.9905500151389,27.172559906228233
2025-02-21 15:31:15.774782,0,1,1,24.1227734375,183225,36.24177939703547,1009.992551274729,27.155854540049052
2025-02-21 15:31:16.787450,0,1,1,24.1251171875,183424,36.253518227638466,1009.999967826706,27.09394565553149
2025-02-21 15:31:17.800183,0,1,1,24.12765625,184426,36.23075349218739,1010.0008898694282,27.086249026988618
2025-02-21 15:31:18.812917,0,1,1,24.1294140625,185236,36.23092667418999,1010.0004777164722,27.089689418066904
2025-02-21 15:31:19.825274,0,1,1,24.1317578125,185848,36.21965127203133,1009.9959450796523,27.127525066117965
2025-02-21 15:31:20.838022,0,1,1,24.133515625,186258,36.214071559309524,1009.9955328785622,27.130965872630078
2025-02-21 15:31:21.851125,0,1,1,24.13546875,185848,36.2085112542958,1009.9954542010862,27.131622624956513
2025-02-21 15:31:22.863794,0,1,1,24.13859375,184225,36.20881900054968,1009.9990837902666,27.101325037041935
2025-02-21 15:31:23.876524,0,1,1,24.1399609375,186053,36.20320113456055,1009.987762142943,27.1958315075414
2025-02-21 15:31:24.889723,0,1,1,24.142109375,185624,36.197660371512455,1009.9846028033528,27.22220397422889
2025-02-21 15:31:25.902367,0,1,1,24.1446484375,186040,36.203662719089344,1009.9940599426026,27.14326106444722
2025-02-21 15:31:26.915080,0,1,1,24.1473828125,185644,36.18092373210436,1010.0021435949857,27.07578372938767
2025-02-21 15:31:27.927744,0,1,1,24.1503125,186464,36.181212092022236,1010.0088537419892,27.01977190066927
2025-02-21 15:31:28.940355,0,1,1,24.151484375,185236,36.18707923105166,1010.0091478891196,27.01731656363869
2025-02-21 15:31:29.952271,0,1,1,24.152265625,185728,36.18140433680327,1010.0121891286965,26.991930430639446
2025-02-21 15:31:30.965075,0,1,1,24.1528515625,186984,36.1527061960193,1010.0063613931336,27.04057633030457
2025-02-21 15:31:31.977906,0,1,1,24.1540234375,185832,36.15282147050085,1010.0049484327152,27.052370779368452
2025-02-21 15:31:32.991675,0,1,1,24.1555859375,186249,36.14147428597311,1010.0024954365549,27.072846783306904
2025-02-21 15:31:34.004200,0,1,1,24.1579296875,186353,36.14745514799266,1010.0082049554195,27.025187524783544
2025-02-21 15:31:35.017265,1,2,2,24.1594921875,185624,36.141858450551965,1010.0108732408302,27.002914531178497
2025-02-21 15:31:36.028232,1,2,2,24.1610546875,187724,36.136261931315225,1010.0050059807504,27.051890406574735
2025-02-21 15:31:37.038819,1,2,2,24.1628125,186563,36.13643479071622,1010.0080077827936,27.026833386827388
2025-02-21 15:31:38.049849,0,1,1,24.16515625,186249,36.119415843409826,1010.0085959490623,27.021923778400026
2025-02-21 15:31:39.060846,0,1,1,24.1673046875,185728,36.119627042908405,1010.0054363110811,27.048298295384637
2025-02-21 15:31:40.072123,0,1,1,24.1692578125,186353,36.10832039915766,1010.0121858878047,26.991957483295856
2025-02-21 15:31:41.085220,1,2,2,24.171015625,186878,36.11424239903535,1010.0186019556609,26.93840085587964
2025-02-21 15:31:42.097897,1,2,2,24.1719921875,186773,36.09709128620789,1010.0168553487207,26.95298022195786
2025-02-21 15:31:43.110725,1,2,2,24.1735546875,186878,36.10299365562671,1010.0144021866176,26.973457415613957
2025-02-21 15:31:44.123421,1,2,2,24.1755078125,188900,36.10893467670631,1010.0194446545969,26.931366643860613
2025-02-21 15:31:45.136169,1,2,2,24.1774609375,186668,36.0976286520935,1010.0210728298538,26.91777588430367
2025-02-21 15:31:46.148933,1,2,2,24.1786328125,188150,36.08049838694727,1010.0179525563489,26.943821552386368
2025-02-21 15:31:47.162665,0,1,1,24.1801953125,187195,36.07490380592185,1010.01549932531,26.964299303455153
2025-02-21 15:31:48.175238,0,1,1,24.181171875,187830,36.0635042189903,1010.0103383242704,27.007379639324192
2025-02-21 15:31:49.188412,0,1,1,24.1821484375,189007,36.05210544583275,1010.0154202939193,26.9649589994903
2025-02-21 15:31:50.200608,0,1,1,24.1825390625,188150,36.03490340004363,1010.0109658536335,27.00214146466808
2025-02-21 15:31:51.213317,1,2,2,24.1825390625,188792,36.011919230383945,1010.0092586877239,27.016391693585184
2025-02-21 15:31:52.226005,1,2,2,24.1821484375,188043,35.99464507167817,1010.0085916338681,27.02195979867383
2025-02-21 15:31:53.238808,1,2,2,24.1825390625,189981,35.971705237902945,1010.0126730196578,26.98789125429564
2025-02-21 15:31:54.251591,1,2,2,24.1817578125,190199,35.96014093460668,1010.0147532359229,26.970527111636546
2025-02-21 15:31:55.264496,1,2,2,24.1817578125,189873,35.92568285886565,1010.0198747289598,26.927776710870663
2025-02-21 15:31:56.277986,1,2,2,24.1825390625,189331,35.92001706363486,1010.0177945184196,26.945140734456114
2025-02-21 15:31:57.290824,1,2,2,24.1821484375,190090,35.91423678535889,1010.0137131287345,26.979209171469194
2025-02-21 15:31:58.303489,1,2,2,24.1817578125,188792,35.902715122360924,1010.0198747289598,26.927776710870663
2025-02-21 15:31:59.316132,1,2,2,24.18078125,189115,35.902619582677104,1010.021621400462,26.913196841173047
2025-02-21 15:32:00.328886,1,2,2,24.18,189656,35.89680177924905,1010.0185801149782,26.938583165406705
2025-02-21 15:32:01.343508,1,2,2,24.1801953125,188685,35.919787678146555,1010.0240351273815,26.8930489397189
2025-02-21 15:32:02.354493,1,2,2,24.18078125,188578,35.91410299452577,1010.0267428872039,26.870446728336617
2025-02-21 15:32:03.365476,1,2,2,24.1817578125,190308,35.92568285886565,1010.0181675644993,26.942026825916273
2025-02-21 15:32:04.376454,1,2,2,24.1825390625,187618,35.93150181468815,1010.0177945184196,26.945140734456114
2025-02-21 15:32:05.387443,1,2,2,24.182734375,189115,35.93726363697216,1010.0249567168306,26.885356243239286
2025-02-21 15:32:06.398744,1,2,2,24.1837109375,189007,35.96033226689271,1010.028331546428,26.857185895717862
2025-02-21 15:32:07.411058,1,2,2,24.1833203125,189331,35.96603778770042,1010.0225429745816,26.90550425776762
2025-02-21 15:32:08.423059,1,2,2,24.1841015625,188471,35.9776025736291,1010.0170484153941,26.951368645021944
2025-02-21 15:32:09.436269,1,2,2,24.1846875,190090,35.983404448968244,1010.0180490020493,26.943016496117462
2025-02-21 15:32:10.448335,1,2,2,24.1846875,189223,35.99489400040627,1010.0146346581279,26.971516912634673
2025-02-21 15:32:11.461076,0,1,1,24.1856640625,189547,35.99498974395778,1010.018009472458,26.9433464594461
2025-02-21 15:32:12.474674,0,1,1,24.18625,189007,36.00079230981804,1010.0190100583183,26.934994323613438
2025-02-21 15:32:13.487548,0,1,1,24.1864453125,189981,36.01804812075233,1010.0125148808403,26.989211284094516
2025-02-21 15:32:14.500333,1,2,2,24.1872265625,189764,36.0181247569023,1010.0121418089835,26.992325421907964
2025-02-21 15:32:15.513129,1,2,2,24.1887890625,188900,36.03551672182594,1010.0233459338841,26.89880178315835
2025-02-21 15:32:16.525902,1,2,2,24.189765625,189223,36.03561255691986,1010.0215992083646,26.913382083596034
