Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1746227222.34,0,0,35.5,1.0,1.0,1.0,25.200214843749997,44.30100174054532,1006.6892007951776,54.76689022438085,172817.0
1746227224.31,0,0,35.5,1.0,1.0,1.0,25.16251953125,44.23740919378423,1006.6917710211571,54.74537849724775,175300.0
1746227226.34,0,0,40.5,1.0,1.0,1.0,25.12697265625,44.22734557693787,1006.7048773603075,54.63568475317695,177408.0
1746227228.32,0,0,37.5,1.0,1.0,1.0,25.0766796875,44.319136551264656,1006.7051078326417,54.63375566028399,179481.5
1746227230.34,0,0,34.5,1.0,1.0,1.0,25.03927734375,44.4746747810069,1006.7209295157138,54.50133722895508,184378.0
1746227232.33,0,0,40.0,1.0,1.0,1.0,25.010078125,44.521621911903125,1006.7280299199547,54.44191138891388,189852.0
1746227234.31,0,0,40.0,0.5,1.0,1.0,24.97736328125,44.666016762797696,1006.7264612578856,54.4550400574283,188871.5
1746227236.31,0,0,36.0,0.5,1.0,1.0,24.94259765625,44.857756345814934,1006.7264272954835,54.45532430256643,193822.0
1746227238.35,0,0,47.5,0.0,1.0,1.0,24.9110546875,44.85404471438534,1006.7234833615712,54.47996311762299,196612.5
1746227240.32,0,0,45.5,0.0,1.0,1.0,24.8786328125,44.77009875781364,1006.7241115428686,54.4747056299028,198410.5
1746227242.27,0,0,45.5,0.0,1.0,1.0,24.8786328125,44.77009875781364,1006.7241115428686,54.4747056299028,198410.5
1746227244.36,0,0,39.0,0.0,1.0,1.0,24.8505078125,44.75196136173612,1006.725400786836,54.46391549281381,200582.0
1746227246.31,0,0,47.0,0.0,1.0,1.0,24.81994140625,44.72760844872428,1006.7241424408514,54.47444704276724,196965.0
1746227248.35,0,0,35.0,0.0,1.0,1.0,24.78751953125,44.922643903246126,1006.724757244341,54.46930153698112,197175.0
1746227250.31,0,0,37.0,0.0,1.0,1.0,24.75607421875,45.25478849024207,1006.7287667742796,54.4357445678438,197451.0
1746227252.35,0,0,37.0,0.0,1.0,1.0,24.730390625,45.522646593534965,1006.7079193750536,54.610224562612956,200534.0
1746227254.33,0,0,44.5,0.0,1.0,1.0,24.7063671875,45.57044115307495,1006.7035656174435,54.646663235747354,204536.0
1746227256.34,0,0,38.5,0.0,1.0,1.0,24.6833203125,45.46045481502894,1006.7026088722052,54.65467074147831,207218.0
1746227258.36,0,0,41.5,0.0,1.0,1.0,24.6551953125,45.287455700123985,1006.7013227639804,54.66543478433461,210478.0
1746227260.34,0,0,40.5,0.0,1.0,1.0,24.626875,45.15622654155581,1006.7013944131896,54.66483511562869,212924.0
1746227262.29,0,0,40.5,0.0,1.0,1.0,24.56916015625,45.098890131725156,1006.6945566976708,54.722063595691026,209920.5
1746227264.36,0,0,36.5,0.0,1.0,1.0,24.535078125,45.02358098201924,1006.699901353025,54.67733129898211,216098.5
1746227266.31,0,0,40.5,0.0,1.0,1.0,24.4981640625,44.91829416914142,1006.6986140450999,54.68810547412241,219095.0
1746227268.35,0,0,32.5,0.0,1.0,1.0,24.4559765625,44.812465264366054,1006.6923985833499,54.740126070782395,220552.5
1746227270.29,0,0,32.5,0.0,1.0,1.0,24.40509765625,44.73237643206089,1006.6914600878172,54.74798086783291,222386.5
1746227272.34,0,0,35.5,0.0,1.0,1.0,24.36330078125,44.697848114651585,1006.6944086660478,54.723302576554204,223673.0
1746227274.32,0,0,48.5,0.0,1.0,1.0,24.322871093750003,44.725724969364414,1006.6920776062659,54.74281253704358,224613.0
1746227276.34,0,0,48.0,0.0,1.0,1.0,24.26671875,44.793272092464704,1006.6912833299052,54.74946025702842,225706.0
1746227278.33,0,0,41.5,0.0,1.0,1.0,24.20822265625,44.96736518620114,1006.6889475268526,54.76900997765333,226079.0
1746227280.35,0,0,41.5,0.0,1.0,1.0,24.15783203125,45.05050073340472,1006.6871034822836,54.78444389364586,227776.5
1746227282.28,0,0,37.5,0.0,1.0,1.0,24.15783203125,45.05050073340472,1006.6871034822836,54.78444389364586,227776.5
1746227284.35,0,0,36.5,0.0,1.0,1.0,24.11046875,45.09838530523516,1006.6854177466362,54.798552844937376,229278.0
1746227286.32,0,0,44.5,0.0,1.0,1.0,24.061542968749997,45.1253057107573,1006.6793040399317,54.84972232923438,229579.5
1746227288.37,0,0,47.0,0.0,1.0,1.0,24.0188671875,45.19455171093348,1006.685755814734,54.79572332404361,230645.0
1746227290.28,0,0,47.0,0.0,1.0,1.0,23.96623046875,45.298310673822044,1006.6808106766038,54.8371123072244,231566.5
1746227292.33,0,0,36.0,0.0,1.0,1.0,23.92716796875,45.376954852100766,1006.6748435285208,54.8870553713427,233118.5
1746227294.32,0,0,42.5,0.0,1.0,1.0,23.89220703125,45.3966241786978,1006.6717612780758,54.91285287111785,236126.5
1746227296.34,0,0,44.5,0.0,1.0,1.0,23.85900390625,45.40163310084366,1006.670034711371,54.92730374119628,235566.5
1746227298.29,0,0,44.5,0.0,1.0,1.0,23.82833984375,45.418837293965936,1006.6684757706632,54.9403516362257,234932.0
1746227300.35,0,0,44.0,0.0,1.0,1.0,23.799433593750003,45.463019428615155,1006.6665752509225,54.95625848808439,236447.0
